name,128,64,32,16,8,4,2,1
Andrea Arnaboldi,1.0000,0.2467,0.0467,0.0011,0.0000,0.0000,0.0000,0.0000
Karim Mohamed Maamoun,1.0000,0.1217,0.0111,0.0011,0.0000,0.0000,0.0000,0.0000
Salvatore Caruso,1.0000,0.1321,0.0137,0.0005,0.0000,0.0000,0.0000,0.0000
Guilherme Clezar,1.0000,0.2133,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000
Riccardo Bellotti,1.0000,0.1550,0.0275,0.0000,0.0000,0.0000,0.0000,0.0000
Mackenzie Mcdonald,1.0000,0.1893,0.0260,0.0000,0.0000,0.0000,0.0000,0.0000
Christian Harrison,1.0000,0.1425,0.0125,0.0000,0.0000,0.0000,0.0000,0.0000
Marcos Giron,1.0000,0.1053,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000
Yannick Maden,1.0000,0.0822,0.0056,0.0000,0.0000,0.0000,0.0000,0.0000
Lorenzo Giustino,1.0000,0.0808,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000
Matteo Berrettini,1.0000,0.0666,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000
Benjamin Bonzi,1.0000,0.0690,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000
