name,128,64,32,16,8,4,2,1
Luca Vanni,1.0000,0.2556,0.0511,0.0078,0.0006,0.0000,0.0000,0.0000
Brandon Perez,1.0000,0.2687,0.0606,0.0031,0.0006,0.0000,0.0000,0.0000
Nino Serdarusic,1.0000,0.1906,0.0318,0.0024,0.0006,0.0000,0.0000,0.0000
Hubert Hurkacz,1.0000,0.3010,0.0671,0.0110,0.0005,0.0000,0.0000,0.0000
Attila Balazs,1.0000,0.2836,0.0627,0.0100,0.0005,0.0000,0.0000,0.0000
Stefan Kozlov,1.0000,0.2884,0.0595,0.0079,0.0005,0.0000,0.0000,0.0000
Bradley Klahn,1.0000,0.2635,0.0605,0.0075,0.0005,0.0000,0.0000,0.0000
Pedro Martinez Portero,1.0000,0.2076,0.0310,0.0029,0.0005,0.0000,0.0000,0.0000
Jason Jung,1.0000,0.1762,0.0267,0.0024,0.0005,0.0000,0.0000,0.0000
John Patrick Smith,1.0000,0.2927,0.0642,0.0104,0.0004,0.0000,0.0000,0.0000
Miomir Kecmanovic,1.0000,0.1948,0.0283,0.0048,0.0004,0.0000,0.0000,0.0000
Guilherme Clezar,1.0000,0.2433,0.0460,0.0053,0.0000,0.0000,0.0000,0.0000
Aleksandr Nedovyesov,1.0000,0.2312,0.0436,0.0048,0.0000,0.0000,0.0000,0.0000
Tsung Hua Yang,1.0000,0.2354,0.0400,0.0038,0.0000,0.0000,0.0000,0.0000
Gregoire Barrere,1.0000,0.1584,0.0189,0.0037,0.0000,0.0000,0.0000,0.0000
Uladzimir Ignatik,1.0000,0.1983,0.0306,0.0028,0.0000,0.0000,0.0000,0.0000
Juan Ignacio Londero,1.0000,0.2055,0.0320,0.0020,0.0000,0.0000,0.0000,0.0000
Marc Polmans,1.0000,0.2204,0.0308,0.0020,0.0000,0.0000,0.0000,0.0000
Salvatore Caruso,1.0000,0.1742,0.0247,0.0016,0.0000,0.0000,0.0000,0.0000
Sumit Nagal,1.0000,0.1713,0.0257,0.0013,0.0000,0.0000,0.0000,0.0000
Dejan Petrovic,1.0000,0.1489,0.0174,0.0011,0.0000,0.0000,0.0000,0.0000
Dominik Koepfer,1.0000,0.1329,0.0150,0.0007,0.0000,0.0000,0.0000,0.0000
Hugo Dellien,1.0000,0.1580,0.0135,0.0005,0.0000,0.0000,0.0000,0.0000
Constant Lestienne,1.0000,0.1014,0.0093,0.0000,0.0000,0.0000,0.0000,0.0000
Benjamin Bonzi,1.0000,0.0756,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000
Ivan Nedelko,1.0000,0.0587,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000
